"","V1"
"455",77.4150401811322
"456",46.5451984038695
"457",35.285557940064
"458",133.012137925119
"459",134.979742311105
"460",66.2900304019231
"461",32.9208221092047
"462",88.3941788617347
"463",108.014091838295
"464",123.183878584081
"465",240.55039595721
"466",113.99042345936
"467",59.6798466412208
"468",52.9562453158362
"469",101.772544931873
"470",113.902235721345
"471",128.086249549969
"472",32.2972583267222
"473",28.9572129949979
"474",141.058585860459
"475",83.8708733451871
"476",250.195124512033
"477",155.916331940852
"478",148.175437960631
"479",130.628690809747
"480",44.7474532313702
"481",39.8933078783571
"482",186.14665094253
"483",118.021019017805
"484",65.061107138081
"485",336.952098422302
"486",78.5972277461707
"487",44.5298554686229
"488",33.2487879218734
"489",16.0319641744829
"490",31.7929603410763
"491",16.1947681046055
"492",20.2417241770473
"493",37.4027900044804
"494",45.7329320298078
"495",34.4868072804
"496",23.4088632612507
"497",152.113471745653
"498",184.83654974266
"499",61.5853024485395
"500",86.9079035028716
"501",209.962838776917
"502",46.0182474667709
"503",37.6887323183359
"504",141.607364890099
"505",38.1231984894761
"506",40.0038518508578
"507",169.875668300594
"508",258.476019205136
"509",166.820139454985
"510",187.763105669609
"511",178.225494364891
"512",83.7212321597633
"513",19.6141994934767
"514",32.7841723426726
"515",10.7814631082524
"516",24.5277013497574
"517",115.81221109975
"518",53.6984475903772
"519",72.7692702293157
"520",66.0472039355041
"521",105.75766846696
"522",95.9371235238152
"523",43.8910620257606
"524",85.0866712905625
"525",20.5698959367132
"526",14.7510810610859
"527",11.5442451992423
"528",42.8814318882733
"529",23.6151072910456
"530",28.4489062640386
"531",33.4598146714597
"532",9.41742588210491
"533",21.1182969875494
"534",110.883478932961
"535",115.640631875915
"536",79.0913701743334
"537",73.6558744635327
"538",22.6494723242717
"539",11.1227660473676
"540",14.7813792866466
"541",21.2490400159918
"542",44.1191953633618
"543",40.6967119426051
"544",14.3895384147913
"545",44.2990197755794
"546",25.4081177114604
"547",121.336634901663
"548",431.852745091897
"549",403.155982030062
"550",273.449514404984
"551",288.944459990529
"552",145.21293300565
"553",1247.32621339841
"554",3302.38010007509
"555",1050.90254479863
"556",478.028595930677
"557",462.6018380169
"558",190.514306584853
"559",22.9608746080103
"560",28.2244047690982
"561",63.9766113345684
"562",31.7723130351277
"563",28.8081349900793
"564",58.0059204846548
"565",78.2290339618345
"566",26.1722172009974
"567",9.02543063803296
"568",8.82958478419068
"569",27.2847623753201
"570",12.5834756692168
"571",20.8153455383795
"572",14.5252779716768
"573",13.8009473514148
"574",11.8505366752259
"575",18.4711841907965
"576",23.4344345233952
"577",11.3484815511065
"578",25.1589292933741
"579",17.4726177083109
"580",28.1213459994058
"581",31.1172881786364
"582",27.2520655487156
"583",379.785685854171
"584",42.3641906365578
"585",166.455837395542
"586",155.315754082148
"587",62.6428218412496
"588",53.7987772415346
"589",37.0434333470962
"590",31.1355298594198
"591",27.6678694688816
"592",21.3502287824617
"593",50.7892332712324
"594",85.932892721514
"595",143.863320341589
"596",53.6649891447419
"597",43.8312890738809
"598",96.2912466586152
"599",38.4757661487834
"600",79.1816885064015
