"","V1"
"566",5.67577472144327
"567",5.62128562500521
"568",5.59630583856113
"569",5.66971332787353
"570",5.47045582241535
"571",5.58108158094843
"572",5.53886583264003
"573",5.71972848407482
"574",5.71170089594478
"575",5.55406289333693
"576",5.50684916692059
"577",5.29887884099316
"578",5.39190298317467
"579",5.36691792954276
"580",5.39055115988103
"581",5.45076656781899
"582",5.25030245436359
"583",5.24640479616611
"584",5.10623404839106
"585",5.06643459284294
"586",4.92095506522579
"587",5.06588954094305
"588",4.88779071890673
"589",4.82090619219204
"590",4.73261085344251
"591",4.73581789469686
"592",4.70421908451908
"593",4.73496185429393
"594",4.90520961675612
"595",4.76145546481186
"596",4.78660349905825
"597",4.88990911857533
"598",4.92981777554176
"599",4.89567641342702
"600",4.72296262574562
"601",4.76887241952338
"602",4.71490838992755
"603",4.72500054937366
"604",4.72525541679735
"605",4.71968169822629
"606",4.66422666136972
"607",4.5659486163303
"608",4.42319769548116
"609",4.39033360092664
"610",4.36163183979497
"611",4.29207741193771
"612",4.27354157656143
"613",4.28034483172864
"614",4.29565035423295
"615",4.22731929329685
"616",4.18485856868822
"617",4.17536550917042
"618",4.32595081426056
"619",4.14855719400895
"620",4.1633135162027
"621",4.01651617012513
"622",4.03873334386398
"623",3.97906946281495
"624",3.71465048082268
"625",3.65549255312404
"626",3.55524014156127
"627",3.6465098605698
"628",3.68326743248052
"629",3.78403048635352
"630",3.84373699413166
"631",3.79415063656168
"632",3.81917282207
"633",3.90297200929801
"634",3.89335323430087
"635",3.80498311691476
"636",3.81590118506656
"637",3.70785240731336
"638",3.7483190597787
"639",3.73681047072226
"640",3.71062386387891
"641",3.87949713730808
"642",3.86106141500525
"643",3.78960623121828
"644",3.84792795828156
"645",3.81680734848103
"646",3.8245456695509
"647",3.78667969906926
"648",4.02787734950012
"649",4.0246423384524
"650",3.96034265087683
"651",3.97983188229708
"652",4.05018404370594
"653",4.08049955862864
"654",4.24499568155315
"655",4.19997845071962
"656",3.91598687331029
"657",3.85108416829877
"658",3.77960427321057
"659",3.87401582549594
"660",3.87979915431749
"661",3.97718171491172
"662",4.015624949712
"663",3.97629128320519
"664",3.99654869752905
"665",3.73675968891388
"666",3.65925319283021
"667",3.63264822245985
"668",3.51543346845856
"669",3.67431740028588
"670",3.76850468613969
"671",3.80043557876219
"672",3.82579593655012
"673",3.90398460233259
"674",3.91923378390766
"675",3.92134123400452
"676",3.86135904221982
"677",3.75800254169378
"678",3.68436323005648
"679",3.78011340299984
"680",3.74210910610632
"681",3.77443943205769
"682",3.86084750886118
"683",3.94050790769189
"684",3.84919886423324
"685",3.84223031953115
"686",3.86029577500048
"687",3.8082610918319
"688",3.7982173325951
"689",3.87350350969955
"690",3.81660554427037
"691",3.7436053220944
"692",3.78849919097717
"693",3.68399385251453
"694",3.61519870792473
"695",3.67415544602335
"696",3.67975046478074
"697",3.72776170436519
"698",3.6209264627001
"699",3.59402514834641
"700",3.617832909108
"701",3.81475220583028
"702",3.86873771546876
"703",3.91498347431583
"704",3.86690580764265
"705",3.91886827921108
"706",4.00405382654703
"707",3.99569813768144
"708",3.97043954697092
"709",3.98074067000438
"710",4.08449427744692
"711",3.99395793158312
"712",3.92182114833189
"713",3.77893713950536
"714",3.71767366379846
"715",3.57099438860967
"716",3.58281235640678
"717",3.46224115283269
"718",3.40911306821049
"719",3.26707021104745
"720",3.32187627009215
"721",3.28131793072623
"722",3.25660639489591
"723",3.22949230270276
"724",3.17186290109937
"725",3.27915975295029
"726",3.23428055216256
"727",3.14055901699736
"728",3.16285833764533
"729",3.06684205643259
"730",2.99478800306752
"731",2.9793953296521
"732",3.08671121801267
"733",3.10708108232455
"734",3.14052047828118
"735",3.03381712595924
"736",3.05311649374539
"737",3.00506972622835
"738",2.90241536334504
"739",2.8807632619197
"740",2.91322229822276
"741",2.97613859387853
"742",2.89399158925893
"743",2.73984052856974
"744",2.77235649795292
"745",2.84701520422149
"746",2.87181524084086
"747",2.89922703157662
"748",2.86454689918579
"749",2.86767169923441
"750",2.89506837042807
"751",2.94077808449178
"752",3.03296025583364
"753",3.08695532134044
"754",3.00989111322176
"755",3.00169408151976
"756",3.12031946689589
"757",3.00366144879599
"758",3.0317911227011
"759",3.11365597454304
"760",3.10370762413827
"761",3.17496916066589
"762",3.12032358654986
"763",3.05666450548421
"764",2.9987264435666
"765",3.02423074020138
"766",3.03939277847399
"767",3.16314295995707
"768",3.036132441777
"769",3.10684397198997
"770",3.08495960127575
"771",3.04778227484854
"772",3.14426329806931
"773",3.09068962043238
"774",3.17831795605318
"775",3.16668539837469
"776",3.30307922235248
"777",3.28317672477088
"778",3.31021672940405
"779",3.35540222958647
"780",3.27674733129832
"781",3.21047591067354
"782",3.32198627178143
"783",3.27426745384907
"784",3.32111846358312
"785",3.2395062537828
"786",3.3791324653536
"787",3.3959340290597
"788",3.29835161430404
"789",3.33301788278802
"790",3.27131309321345
"791",3.41438632483096
"792",3.33695376104903
"793",3.3837912371313
"794",3.44628106131573
"795",3.29704088073119
"796",3.24915468670867
"797",3.28152397568447
"798",3.31219284634798
"799",3.32265089359318
"800",3.24492043333014
"801",3.26755349109936
"802",3.41326992567677
"803",3.49093417176415
"804",3.54302889811478
"805",3.46037680583131
"806",3.51356068311151
"807",3.48952392793695
"808",3.56547024859849
"809",3.60616962955881
"810",3.53453997064176
"811",3.63570378649307
"812",3.60494496040784
"813",3.47621003449243
"814",3.43641887362777
"815",3.36170177575822
"816",3.4298734112163
"817",3.33947367428042
"818",3.39776171949141
"819",3.35556534158394
"820",3.45664572700995
"821",3.37931722129967
"822",3.39397690704312
"823",3.40660634672269
"824",3.36813036686698
"825",3.34709842014384
"826",3.36319230694435
"827",3.32562397670579
"828",3.27320496781411
"829",3.15848869420134
"830",3.20774209287964
"831",3.12411598462897
"832",3.16947931809875
"833",3.22636175047416
"834",3.24813076512614
"835",3.32019022537598
"836",3.18704520558057
"837",3.33611200524772
"838",3.31624731097083
"839",3.35169613433238
"840",3.2450641467257
"841",3.2421394506924
"842",3.27082055189328
"843",3.42105122526898
"844",3.38608681953942
"845",3.37886772721331
"846",3.4015332806126
"847",3.30071521738796
"848",3.13361864267767
"849",3.0651850210328
"850",3.07335510511011
"851",2.9756026266839
"852",2.89937304641586
"853",2.91356967309594
"854",2.86671329620285
"855",2.9414454932097
"856",3.0482022506179
"857",3.1103942519047
"858",3.12529487356904
"859",3.09642389349924
"860",3.0412859103768
"861",3.04292632482333
"862",3.07140729058814
"863",3.05626112625403
"864",3.03710961240264
"865",3.04384702364558
"866",3.09638538754997
"867",3.27156989512249
"868",3.18534201923286
"869",3.25944501888177
"870",3.24969766657156
"871",3.22136162322642
"872",3.25220324470894
"873",3.22115422619132
"874",3.22778388496729
"875",3.32666802268988
"876",3.31424541956696
"877",3.46285705440556
"878",3.54171764984891
"879",3.4744033613947
"880",3.40842344778644
"881",3.46969206987594
"882",3.4656388691659
"883",3.43496665268156
"884",3.41098262022887
"885",3.45038919232026
"886",3.53991713597725
"887",3.54193747772603
"888",3.50133827995566
"889",3.39335071379351
"890",3.29950784603542
"891",3.26387593805351
"892",3.17470990744767
"893",3.1597928280465
"894",3.12372581697507
"895",3.25472788256857
"896",3.35120822447824
"897",3.37875988363523
"898",3.36384840011019
"899",3.25511945553901
"900",3.19717249427228
"901",3.21437500438716
"902",3.2879208177079
"903",3.26839300317059
"904",3.17839836226496
"905",3.15534445909963
"906",3.05176585005438
"907",3.01280459764422
"908",3.1076719542124
"909",3.08330234127114
"910",3.10401269698916
"911",3.10887291957839
"912",3.05970727437033
"913",3.09229890042294
"914",3.1413531492557
"915",3.19397950595027
"916",3.18472058641675
"917",3.00938354995448
"918",2.98396441148983
"919",2.96407374855542
"920",2.8877317347985
"921",2.87795232573504
"922",2.95571204749927
"923",3.12448162039152
"924",3.13037821506228
"925",3.05464667631152
"926",2.96969183323427
"927",2.91192903420058
"928",2.94172959177105
"929",2.89530962235628
"930",2.95274029736173
"931",2.94640408862193
"932",2.80281773285572
"933",2.74528124928502
"934",2.74668529840137
"935",2.78054353052559
"936",2.77555294440922
"937",2.80419568156043
"938",2.85950220184076
"939",2.86869424668833
"940",2.87393310207054
"941",2.86888853394736
"942",2.9629021687583
"943",3.20586167307575
"944",3.27277326993688
"945",3.32278353633983
"946",3.33684464543135
"947",3.21667349068039
"948",3.26997543098312
"949",3.26399913689932
"950",3.43816396742811
"951",3.45337931789028
"952",3.51048037022271
"953",3.43675794677993
"954",3.41690134746145
"955",3.42259705060214
"956",3.39852304098295
"957",3.48557834107101
"958",3.60843100464548
"959",3.53484972600613
"960",3.55956083015392
"961",3.53541377397614
"962",3.543095470124
"963",3.48493953119493
"964",3.41158956297406
"965",3.44702631674456
"966",3.38878532653012
"967",3.39164698166045
"968",3.34168432358805
"969",3.47131121357576
"970",3.47445255030485
"971",3.35694269828937
"972",3.43049011069498
"973",3.32118300966573
"974",3.24263287133095
"975",3.26183893371235
"976",3.1580018356313
"977",3.0133238521777
"978",3.12681846610245
"979",3.17415618911973
"980",3.11934683449871
"981",3.14491157136728
"982",3.13176986622781
"983",3.12045143779743
"984",3.08471024291512
"985",2.96852113258945
"986",3.03002529888893
"987",3.10382589095055
"988",3.13839306624858
"989",2.98568592910714
"990",2.9357955651356
"991",2.84462745985046
"992",2.75972251391694
"993",2.77456142355817
"994",2.69098043884889
"995",2.74460121283705
"996",2.61980497288163
"997",2.57412833063369
"998",2.61433989492413
"999",2.56474888190361
"1000",2.56821010331201
"1001",2.55265145200943
"1002",2.46150168829984
"1003",2.47530546065427
"1004",2.45814184842938
"1005",2.45637320666714
"1006",2.38550674124318
"1007",2.41015938791382
"1008",2.5682719449588
"1009",2.61801631239466
"1010",2.67776691794107
"1011",2.64874085940012
"1012",2.68090177759576
"1013",2.68955989259056
"1014",2.62335595559197
"1015",2.55559364588541
"1016",2.57020179056269
"1017",2.58606216896533
"1018",2.63548931990543
"1019",2.56593295929109
"1020",2.55225762989909
"1021",2.68809629902931
"1022",2.72884575212393
"1023",2.73017100652406
"1024",2.77664145266526
"1025",2.62520827031513
"1026",2.58255175609928
"1027",2.6082197149702
"1028",2.66335597996286
"1029",2.68485868669156
"1030",2.65612481410997
"1031",2.72193748954496
"1032",2.76036489388845
"1033",2.73437797542955
"1034",2.71457010661347
"1035",2.83407013357812
"1036",2.77414074876177
"1037",2.89675103160415
"1038",2.93449152136478
"1039",2.96755538873342
"1040",2.94035825511519
"1041",2.83127772419251
"1042",2.81919295853336
"1043",2.75702437565085
"1044",2.70218002078849
"1045",2.69314761612898
"1046",2.73536584066289
"1047",2.74052476241915
"1048",2.72000880198023
"1049",2.71410665135948
"1050",2.69966275513428
"1051",2.75860508333073
"1052",2.72037915225303
"1053",2.79083867085929
"1054",2.8142971007268
"1055",2.78404519143403
"1056",2.81204945357896
"1057",2.81685400933742
"1058",2.78179736078136
"1059",2.7749665295061
"1060",2.73546129043311
"1061",2.74739480250885
"1062",2.78346224433355
"1063",2.77693708477644
"1064",2.85482573466806
"1065",2.96528154242761
"1066",2.98651020168706
"1067",2.99710335772656
"1068",2.99891097368822
"1069",2.92832935887687
"1070",2.86444310865206
"1071",2.79152790509897
"1072",2.8103927802795
"1073",2.75854732442431
"1074",2.59663776888821
"1075",2.67008523899523
"1076",2.74683212708657
"1077",2.64473039768178
"1078",2.64739659817795
"1079",2.57351165156338
"1080",2.62737319996877
"1081",2.55239309159644
"1082",2.58019570587219
"1083",2.52442105212896
"1084",2.55721884082545
"1085",2.59068935523333
"1086",2.74284713771101
"1087",2.78264332466317
"1088",2.71396558225317
"1089",2.69774675067812
"1090",2.61359061699437
"1091",2.57940230778008
"1092",2.59148656405869
"1093",2.65151007789621
"1094",2.76042893330215
"1095",2.700674335787
"1096",2.70597706738716
"1097",2.59851251223311
"1098",2.64775421604229
"1099",2.60656687183098
"1100",2.70032315993437
"1101",2.7175077404768
"1102",2.71767587963829
"1103",2.60469721836092
"1104",2.56503807880259
"1105",2.5826151098375
"1106",2.54211502513278
"1107",2.5037239810032
"1108",2.51341100772602
"1109",2.37704668712154
"1110",2.37491373920686
"1111",2.27303020223647
"1112",2.25989205627901
"1113",2.20841957891556
"1114",2.21018257544029
"1115",2.06368373292907
"1116",2.04584628832342
"1117",2.05031915913947
"1118",2.03400735849588
"1119",2.01931337944357
"1120",2.04483215666688
"1121",2.09172652953634
"1122",2.05977165758551
"1123",2.05262605468163
"1124",2.06849039652368
"1125",2.13166588769137
"1126",2.0706137635048
"1127",2.05688907528923
"1128",2.02196324479274
"1129",2.0630679322167
"1130",2.05421108889098
"1131",1.99636682689753
"1132",1.95223979146712
"1133",1.9793010869534
"1134",2.02398031538306
"1135",1.93553659583491
"1136",1.91004215849464
"1137",1.87450016813168
"1138",1.87863992717535
"1139",1.84943585328557
"1140",1.81674914457068
"1141",1.81594407389055
"1142",1.8874240780372
"1143",1.76097676093564
"1144",1.80147468358563
"1145",1.77430382683515
"1146",1.79277677352501
"1147",1.75497840957371
"1148",1.78333545099154
"1149",1.74489006284947
"1150",1.7852326124282
"1151",1.71309221012226
"1152",1.69219056679718
"1153",1.67165233749465
"1154",1.69776078733075
"1155",1.72066030032407
"1156",1.67961641778793
"1157",1.5904246685518
"1158",1.63477734232772
"1159",1.59631508663955
"1160",1.54691187429254
"1161",1.51763702881744
"1162",1.49123060650933
"1163",1.49333231455265
"1164",1.55640890606534
"1165",1.51589636751835
"1166",1.58111975126163
"1167",1.58573549606347
"1168",1.55718406987026
"1169",1.59915172620639
"1170",1.53766847119847
"1171",1.48853264454126
"1172",1.46710923736529
"1173",1.41670923410396
"1174",1.38068319726341
"1175",1.38443147474207
"1176",1.33092954475921
"1177",1.2998655813873
"1178",1.2879861812214
"1179",1.32838642859355
"1180",1.27380534480133
"1181",1.25910707427285
"1182",1.23574260004926
"1183",1.23743565293719
"1184",1.30152300501296
"1185",1.30095670014812
"1186",1.3323683445536
"1187",1.36743270747101
"1188",1.36989799691232
"1189",1.37084049411653
"1190",1.37230130531337
"1191",1.36396146191855
"1192",1.36070472622583
"1193",1.39131116400854
"1194",1.42342445376454
"1195",1.45401434732411
"1196",1.41444846277657
"1197",1.3917565450677
"1198",1.37355850766274
"1199",1.37223677268678
"1200",1.34148832564105
"1201",1.40120362623701
"1202",1.35835903270575
"1203",1.31747463808076
"1204",1.32045312070316
"1205",1.33371554486256
"1206",1.32727295685504
"1207",1.34685270798558
"1208",1.33544020604032
"1209",1.39565970002165
"1210",1.37418501926951
"1211",1.42165464007264
"1212",1.47944185784706
"1213",1.53874948910285
"1214",1.53012859246807
"1215",1.55517950516951
"1216",1.47263173800742
"1217",1.44449827011285
"1218",1.45426151685179
"1219",1.45481029234112
"1220",1.48345885797096
"1221",1.45937234540012
"1222",1.41871633990308
"1223",1.38599889696427
"1224",1.37102286603992
"1225",1.34952168153697
"1226",1.35661866183146
"1227",1.41674000856065
"1228",1.43449759519452
"1229",1.39255387079688
"1230",1.36725363433006
"1231",1.38707877735117
"1232",1.35415418890504
"1233",1.37062626427467
"1234",1.36750485107718
"1235",1.34399887825465
"1236",1.33321549249894
"1237",1.25725148995609
"1238",1.26786104456104
"1239",1.30870577520453
"1240",1.27807683960842
"1241",1.26625252506626
"1242",1.27128411007553
"1243",1.30031966612524
"1244",1.3218460022588
"1245",1.22314157554051
"1246",1.22045503065887
"1247",1.25910885647344
"1248",1.2767813335851
"1249",1.27999914306582
"1250",1.25500087122098
"1251",1.27713053856025
